text;favorited;favoriteCount;replyToSN;created;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;isRetweet;retweeted;longitude;latitude
RT @SicVeneziaSNCCI: <U+0001F4FD><U+FE0F> FILM OF THE DAY <U+0001F4FD><U+FE0F>
World premiere - THE ROSSELLINIS by Alessandro Rossellini 
Closing Film

#SIC35 #VENEZIA77 #SICa…;FALSE;0;;2020-09-11 08:21:00;FALSE;;1304334112799502337;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;TheHotCorn_;1;TRUE;FALSE;;
Bizarre Love Triangle. Temptation. Blue Monday. Ceremony...
This is the one and only cultural benchmark that will e… https://t.co/FfQkzu0bZA;FALSE;12;;2020-09-11 08:20:52;TRUE;;1304334079677075456;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;OnTheLido;1;FALSE;FALSE;;
RT @jamesnortonweb: New from Getty: 'Ooh, I can fly!!! <U+0001F98B><U+0001F64C>'

#JamesNorton @jginorton #UbertoPasolini
 #BiennaleCinema2020 #redcarpet #Venice…;FALSE;0;;2020-09-11 08:18:35;FALSE;;1304333502771425280;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;FilyFilys;1;TRUE;FALSE;;
New from Getty: 'Ooh, I can fly!!! <U+0001F98B><U+0001F64C>'

#JamesNorton @jginorton #UbertoPasolini
 #BiennaleCinema2020 #redcarpet… https://t.co/izBCrX7Tr4;FALSE;20;;2020-09-11 08:18:07;TRUE;;1304333388120285184;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;jamesnortonweb;1;FALSE;FALSE;;
RT @OnTheLido: Saint-Narcisse world-premieres today at 5 p.m. CET as our Closing @giornate Film.
#Giornate2020 #Venezia77 https://t.co/vqOt…;FALSE;0;;2020-09-11 08:17:45;FALSE;;1304333295933677568;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;Martin_Samper;1;TRUE;FALSE;;
RT @robinmonotti: "Malick offered some notes — and an encouraging reaction..The endorsement resonated. During a two-week guest-teaching sti…;FALSE;0;;2020-09-11 08:16:52;FALSE;;1304333074658983936;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;terrencemalikk;6;TRUE;FALSE;;
Saint-Narcisse world-premieres today at 5 p.m. CET as our Closing @giornate Film.
#Giornate2020 #Venezia77 https://t.co/vqOtIyl4pq;FALSE;8;;2020-09-11 08:16:43;FALSE;;1304333033923805187;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;OnTheLido;1;FALSE;FALSE;;
RT @robinmonotti: #Venezia77 opened &amp; closes under the artistic patronage of the greatest film maker of our times: #TerrenceMalick: exec pr…;FALSE;0;;2020-09-11 08:16:03;FALSE;;1304332866902519809;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;terrencemalikk;5;TRUE;FALSE;;
RT @beta_cinema: Have you seen the beautiful poster for NOWHERE SPECIAL, yet? 

NOWHERE SPECIAL by Uberto Pasolini and starring James Norto…;FALSE;0;;2020-09-11 08:15:30;FALSE;;1304332728670642176;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;iiiRitaxz;6;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 08:15:13;FALSE;;1304332655501045761;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;woozooplease;74;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 08:15:00;FALSE;;1304332603219218432;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;CEBownsme;74;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 The press conferences of today, FRIDAY SEPTEMBER 11TH, at #Venezia77.

Live streaming <U+2192> https://t.co/5…;FALSE;0;;2020-09-11 08:14:10;FALSE;;1304332393868861440;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;Nexo_Digital;11;TRUE;FALSE;;
RT @jamesnortonweb: So who is a better actor? <U+0001F60B><U+0001F4AB><U+0001F4AB>

@jginorton
 #JamesNorton #DanielLamont #nowherespecial #Venezia77 #Venice77 https://t.co…;FALSE;0;;2020-09-11 08:14:09;FALSE;;1304332387799592960;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;iiiRitaxz;3;TRUE;FALSE;;
RT @robinmonotti: #Venezia77 opened &amp; closes under the artistic patronage of the greatest film maker of our times: #TerrenceMalick: exec pr…;FALSE;0;;2020-09-11 08:13:38;FALSE;;1304332258661355521;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;sergioandreola;5;TRUE;FALSE;;
RT @rachel_babbage: James Norton on the red carpet at #VeniceFilmFestival with his cute Nowhere Special co-star.....Be still my beating ova…;FALSE;0;;2020-09-11 08:12:47;FALSE;;1304332046517415936;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Horamiji;3;TRUE;FALSE;;
RT @jamesnortonweb: So who is a better actor? <U+0001F60B><U+0001F4AB><U+0001F4AB>

@jginorton
 #JamesNorton #DanielLamont #nowherespecial #Venezia77 #Venice77 https://t.co…;FALSE;0;;2020-09-11 08:10:42;FALSE;;1304331521185083399;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Horamiji;3;TRUE;FALSE;;
RT @jamesnortonweb: Step-by-step process <U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+0001F604>

@jginorton #NowhereSpecial #BiennaleCinema2020 #VeniceFilmFestival #Venezia77 https://t…;FALSE;0;;2020-09-11 08:10:40;FALSE;;1304331510858670080;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;flyme2damooon;4;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 The press conferences of today, FRIDAY SEPTEMBER 11TH, at #Venezia77.

Live streaming <U+2192> https://t.co/5…;FALSE;0;;2020-09-11 08:09:48;FALSE;;1304331294663475200;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;jacopogiliberto;11;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 08:09:41;FALSE;;1304331263977746433;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;catecharlize147;74;TRUE;FALSE;;
RT @jamesnortonweb: <U+0001F3A4><U+0001F3A5> LIVE from La Biennale di Venezia Instagram Stories

@jginorton #JamesNorton #NowhereSpecial #VeniceFilmFestival2020…;FALSE;0;;2020-09-11 08:09:22;FALSE;;1304331185644920832;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Horamiji;7;TRUE;FALSE;;
RT @thebookofvision: Philosopher Felice Cimatti's review of Carlo S. Hintermann's The Book of Vision:

"We needed a film like this, after t…;FALSE;0;;2020-09-11 08:08:44;FALSE;;1304331027201036289;;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;Eurocharilaos;5;TRUE;FALSE;;
Penultimate day: Lady in red <U+0001F60D>

#CateBlanchett #Venezia77 https://t.co/gU8gXWqHLg;FALSE;5;;2020-09-11 08:08:26;FALSE;;1304330951212793856;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;stanaticsoldier;0;FALSE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 08:06:39;FALSE;;1304330500094394368;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Caroline_BLUEZO;74;TRUE;FALSE;;
RT @jamesnortonweb: It was Prada <U+0001F3A9><U+2728><U+0001F44F>

#JamesNorton @jginorton #BiennaleCinema2020 #redcarpet #VeniceFilmFestival2020 #Venezia77 https://t.c…;FALSE;0;;2020-09-11 08:06:01;FALSE;;1304330340086026242;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;LyubovKuzneczo2;2;TRUE;FALSE;;
RT @jamesnortonweb: Aaaaaaa - 2! <U+0001F60D> Turn up the sound.

From Insta Story of Ludovico Brandoni

@jginorton #JamesNorton #NowhereSpecial #Vene…;FALSE;0;;2020-09-11 08:05:14;FALSE;;1304330145608552448;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Horamiji;2;TRUE;FALSE;;
#BiennaleCinema2020 The press conferences of today, FRIDAY SEPTEMBER 11TH, at #Venezia77.

Live streaming <U+2192>… https://t.co/DIt8vo2qCP;FALSE;27;;2020-09-11 08:05:00;TRUE;;1304330085353177090;;<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>;la_Biennale;11;FALSE;FALSE;;
RT @maggiearg94: #Venezia77 
Day 10
Nuevo Orden was a strong film but very graphic and bit too violent. The message, though, is relevant.…;FALSE;0;;2020-09-11 08:03:50;FALSE;;1304329793983324162;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Horamiji;2;TRUE;FALSE;;
RT @jamesnortonweb: Step-by-step process <U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+0001F604>

@jginorton #NowhereSpecial #BiennaleCinema2020 #VeniceFilmFestival #Venezia77 https://t…;FALSE;0;;2020-09-11 08:03:40;FALSE;;1304329751981514754;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Horamiji;4;TRUE;FALSE;;
RT @jamesnortonweb: Daniel continues to insist he is a better actor<U+0001F4AA><U+0001F60E>

From Tommy Dylan Insta Story

@jginorton #NowhereSpecial #BiennaleCi…;FALSE;0;;2020-09-11 08:03:37;FALSE;;1304329738626842624;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Horamiji;4;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 08:03:34;FALSE;;1304329725431611392;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;runcarolrun99O;74;TRUE;FALSE;;
RT @jamesnortonweb: Daily Mail. @jginorton #ImogenPoots #Venice77
#VeniceFilmFestival #Venezia77 https://t.co/txtCOqX88c;FALSE;0;;2020-09-11 08:03:34;FALSE;;1304329724366209025;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Horamiji;2;TRUE;FALSE;;
RT @Mel452: Jury president, Cate Blanchett <U+0001F5A4><U+0001F90D>#Venezia77 

Photographer: <U+0001F4F7> Greg Williams https://t.co/JSYWoccn3U;FALSE;0;;2020-09-11 08:03:09;FALSE;;1304329622771777538;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;rkcullens;19;TRUE;FALSE;;
RT @thebookofvision: Philosopher Felice Cimatti's review of Carlo S. Hintermann's The Book of Vision:

"We needed a film like this, after t…;FALSE;0;;2020-09-11 08:01:39;FALSE;;1304329242260443136;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;robinmonotti;5;TRUE;FALSE;;
RT @thebookofvision: Philosopher Felice Cimatti's review of Carlo S. Hintermann's The Book of Vision:

"We needed a film like this, after t…;FALSE;0;;2020-09-11 08:01:23;FALSE;;1304329177768828929;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;luminous_arts;5;TRUE;FALSE;;
Philosopher Felice Cimatti's review of Carlo S. Hintermann's The Book of Vision:

"We needed a film like this, afte… https://t.co/zUtKKjI7Yq;FALSE;6;;2020-09-11 08:01:04;TRUE;;1304329097238192128;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;thebookofvision;5;FALSE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 08:00:31;FALSE;;1304328956292796416;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Anna05008071;74;TRUE;FALSE;;
<U+0001F4FD><U+FE0F> FILM OF THE DAY <U+0001F4FD><U+FE0F>
World premiere - THE ROSSELLINIS by Alessandro Rossellini 
Closing Film

#SIC35 #VENEZIA77… https://t.co/gX6RwMSuUs;FALSE;2;;2020-09-11 08:00:01;TRUE;;1304328833013886978;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;SicVeneziaSNCCI;1;FALSE;FALSE;;
'New Order' Venice review: "Very much its own beast, defying narrative conventions to present a glossily blood-spat… https://t.co/HP6LqUqMRX;FALSE;2;;2020-09-11 08:00:00;TRUE;;1304328826705461249;;<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>;Screendaily;1;FALSE;FALSE;;
RT @robinmonotti: Philosopher Felice Cimatti's review of Carlo S. Hintermann's The Book of Vision:

"We needed a film like this, after the…;FALSE;0;;2020-09-11 07:59:44;FALSE;;1304328762037809152;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;luminous_arts;1;TRUE;FALSE;;
Philosopher Felice Cimatti's review of Carlo S. Hintermann's The Book of Vision:

"We needed a film like this, afte… https://t.co/q56tT2dRxm;FALSE;3;;2020-09-11 07:59:07;TRUE;;1304328604470439936;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;robinmonotti;1;FALSE;FALSE;;
Love After Love, di Ann Hui. La recensione da #Venezia77 https://t.co/tiFxokcAG0;FALSE;0;;2020-09-11 07:56:48;FALSE;;1304328021306998786;;<a href="http://www.informazione.it" rel="nofollow">Informazione</a>;infoitcultura;0;FALSE;FALSE;;
RT @HermioneKitson: Speaking with #VeniceFilmFestival director @AlbertoBarbera2 about the incredible effort to stage the event this year wi…;FALSE;0;;2020-09-11 07:55:00;FALSE;;1304327568275824641;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;DigitalNomadArt;3;TRUE;FALSE;;
...and we have a winner!
Queer Lion Award 2020 to "The World to Come" by Mona Fastvold.
CONGRATULATIONS! 
The troph… https://t.co/HRgkVv0aKM;FALSE;55;;2020-09-11 07:54:39;TRUE;;1304327481558740992;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;QueerLion;33;FALSE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:51:03;FALSE;;1304326576876605440;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;_SherryKISS_;74;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:47:17;FALSE;;1304325627453947906;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Chada_kc;74;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:46:47;FALSE;;1304325502576943105;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;cateblanchettph;74;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:45:56;FALSE;;1304325288415952896;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;stanaticsoldier;74;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:45:32;FALSE;;1304325188838809600;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;anbbbcs;74;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:44:59;FALSE;;1304325047209930752;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;flyinvisible;74;TRUE;FALSE;;
September 10, 2020, Venice, Italy. - Image available at https://t.co/aWkfZQBH7R for RM license.

#selectedimagescom… https://t.co/03PALxcdpG;FALSE;1;;2020-09-11 07:43:18;TRUE;;1304324626370252800;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;selected_images;0;FALSE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:41:53;FALSE;;1304324268784783360;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Bheng72484176;74;TRUE;FALSE;;
RT @robinmonotti: #Venezia77 opened &amp; closes under the artistic patronage of the greatest film maker of our times: #TerrenceMalick: exec pr…;FALSE;0;;2020-09-11 07:41:14;FALSE;;1304324103759953920;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;luminous_arts;5;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 The screening schedule of #Venezia77 for today, FRIDAY SEPTEMBER 11TH.

Programme (public) <U+2192> https://t…;FALSE;0;;2020-09-11 07:40:15;FALSE;;1304323859726901248;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;elizabethtoni;6;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #RunHideFight’s director @kbrankin and actress @ImIsabelMay on the red carpet https://t.co/…;FALSE;0;;2020-09-11 07:39:58;FALSE;;1304323787727548416;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;elizabethtoni;7;TRUE;FALSE;;
Get dressed, we got a big day! <U+270C><U+FE0F>

<U+0001F4F8> Instagram of hairstylist Roberto D'Antonio 

#JamesNorton @jginorton… https://t.co/5GFM2YzLDL;FALSE;18;;2020-09-11 07:39:38;TRUE;;1304323703749201922;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;jamesnortonweb;0;FALSE;FALSE;;
RT @la_Biennale: Waiting for the #BiennaleCinema2020 | #OutOfCompetition
@ReginaKing's @ONIMfilm follows the night of February 25, 1964, wh…;FALSE;0;;2020-09-11 07:38:03;FALSE;;1304323304333873154;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Kc_indep_lady;7;TRUE;FALSE;;
"Malick offered some notes — and an encouraging reaction..The endorsement resonated. During a two-week guest-teachi… https://t.co/zWkk0YHIst;FALSE;23;robinmonotti;2020-09-11 07:37:39;TRUE;1304322234106994688;1304323204585058304;856590732907433985;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;robinmonotti;6;FALSE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:37:07;FALSE;;1304323069293391873;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;BCoffee_lover;74;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:33:49;FALSE;;1304322237311328256;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;cthrnblnchtt;74;TRUE;FALSE;;
RT @jamesnortonweb: It was Prada <U+0001F3A9><U+2728><U+0001F44F>

#JamesNorton @jginorton #BiennaleCinema2020 #redcarpet #VeniceFilmFestival2020 #Venezia77 https://t.c…;FALSE;0;;2020-09-11 07:33:24;FALSE;;1304322132617375744;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;FilyFilys;2;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:33:10;FALSE;;1304322074668797953;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Sudarat_Mo;74;TRUE;FALSE;;
It was Prada <U+0001F3A9><U+2728><U+0001F44F>

#JamesNorton @jginorton #BiennaleCinema2020 #redcarpet #VeniceFilmFestival2020 #Venezia77 https://t.co/RA102R5kpn;FALSE;27;;2020-09-11 07:33:09;FALSE;;1304322070784901120;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;jamesnortonweb;2;FALSE;FALSE;;
#Venezia77 opened &amp; closes under the artistic patronage of the greatest film maker of our times: #TerrenceMalick: e… https://t.co/dG6fY1yKot;FALSE;16;;2020-09-11 07:30:56;TRUE;;1304321514058244096;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;robinmonotti;5;FALSE;FALSE;;
SHORT OF THE DAY 
World premiere - ZOMBIE by Giorgio Diritti 
Closing Short

#SIC35 #VENEZIA77 #SICatSIC https://t.co/wmgZvwXNUl;FALSE;0;;2020-09-11 07:30:00;FALSE;;1304321276991868928;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;SicVeneziaSNCCI;0;FALSE;FALSE;;
RT @Versace: Live from Venice: #DiegoBoneta attends the 77th #VeniceFilmFestival in #AtelierVersace tailoring embellished with degradé Swar…;FALSE;0;;2020-09-11 07:28:25;FALSE;;1304320881288593409;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;GUCCI7GUCCI;40;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:28:17;FALSE;;1304320845330878464;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;luvCandy4ever;74;TRUE;FALSE;;
RT @gucci: Master of Ceremony @anna_foglietta wore a #GucciCruise20 long sleeve gown with embroidery and crystal detail with leather sandal…;FALSE;0;;2020-09-11 07:27:33;FALSE;;1304320663499415553;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;GUCCI7GUCCI;23;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:27:24;FALSE;;1304320622055567361;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;saraptrl;74;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:26:25;FALSE;;1304320375363436545;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;lightacademia;74;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:26:08;FALSE;;1304320304135757824;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Catelandishere;74;TRUE;FALSE;;
RT @affeu2: VAKUM ON POWER IN PEOPLE - #TRUMP CRIMINALIZES ANTIFASCHISTS, says Julia von Heinz director of “UND MORGEN DIE GANZE WELT - AND…;FALSE;0;;2020-09-11 07:24:45;FALSE;;1304319958055350272;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;BernerSenenhund;1;TRUE;FALSE;;
RT @blanchettheart: How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;0;;2020-09-11 07:21:35;FALSE;;1304319160948842496;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;BlanchDaisyy;74;TRUE;FALSE;;
How not to love her? <U+0001F5A4>
Another gift from Greg Williams. #CateBlanchett #Venezia77 https://t.co/69zJvgMRk6;FALSE;256;;2020-09-11 07:20:00;FALSE;;1304318761491730433;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;blanchettheart;74;FALSE;FALSE;;
RT @HermioneKitson: Speaking with #VeniceFilmFestival director @AlbertoBarbera2 about the incredible effort to stage the event this year wi…;FALSE;0;;2020-09-11 07:10:36;FALSE;;1304316394172043265;;<a href="http://naattuvartha.byethost33.com" rel="nofollow">Naattuvartha</a>;viralvideovlogs;3;TRUE;FALSE;;
RT @HermioneKitson: Speaking with #VeniceFilmFestival director @AlbertoBarbera2 about the incredible effort to stage the event this year wi…;FALSE;0;;2020-09-11 07:10:33;FALSE;;1304316385070374912;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;lorellamuzi;3;TRUE;FALSE;;
RT @inderweltsein: And now the last one #Venezia77 https://t.co/keEhh2JjM6;FALSE;0;;2020-09-11 07:07:24;FALSE;;1304315588685201408;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;drjicky;1;TRUE;FALSE;;
Cate Blanchett Wore Gucci Arriving At The Excelsior Hotel

https://t.co/G3DpAbpFZk

#BiennaleCinema2020 #Venezia77… https://t.co/rATodLUo4G;FALSE;3;;2020-09-11 07:00:20;TRUE;;1304313814419111937;;<a href="https://www.hootsuite.com" rel="nofollow">Hootsuite Inc.</a>;Fashion_Critic_;2;FALSE;FALSE;;
RT @GdSArizona: Very strange year indeed! #Venezia77 https://t.co/qWSXRkE8z6;FALSE;0;;2020-09-11 06:56:52;FALSE;;1304312938547810306;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;FabienLemercier;1;TRUE;FALSE;;
Very strange year indeed! #Venezia77 https://t.co/qWSXRkE8z6;FALSE;1;;2020-09-11 06:55:49;FALSE;;1304312676500344833;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;GdSArizona;1;FALSE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #JuliaVonHeinz and the cast of #AndTomorrowTheEntireWorld on the red carpet https://t.co/00…;FALSE;0;;2020-09-11 06:53:03;FALSE;;1304311977506942977;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;LT38;8;TRUE;FALSE;;
Speaking with #VeniceFilmFestival director @AlbertoBarbera2 about the incredible effort to stage the event this yea… https://t.co/5fGISzrHcT;FALSE;4;;2020-09-11 06:52:44;TRUE;;1304311899010596865;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;HermioneKitson;3;FALSE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #OutOfCompetition Tomorrow's screening of #CrazyNotInsane by @alexgibneyfilm (Friday 11 Sep…;FALSE;0;;2020-09-11 06:52:01;FALSE;;1304311719561433089;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;LT38;10;TRUE;FALSE;;
RT @armani: Jury President and Global #armanibeauty Ambassador Cate Blanchett wore #GiorgioArmaniPrivé gown at the @la_Biennale  Film Festi…;FALSE;0;;2020-09-11 06:48:19;FALSE;;1304310789445222400;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Sarani_girl;65;TRUE;FALSE;;
